owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title,reason
ssc-spc,A-2021-00189,2021,9,"All emails or calendar invitations for Laura Jackman NSS between the dates of August 1, 2020 to August 20, 2019 that contain emails addresses with the domain name cisco.com.","Tous les courriels et toutes les invitations du calendrier de Laura Jackman, des SRS, du 1er août 2020 au 20 août 2019, qui contiennent des adresses courriel avec le nom de domaine « cisco.com ».",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00189,2021,11,"All emails or calendar invitations for Laura Jackman NSS between the dates of August 1, 2020 to August 20, 2019 that contain emails addresses with the domain name cisco.com.","Tous les courriels et toutes les invitations du calendrier de Laura Jackman, des SRS, du 1er août 2020 au 20 août 2019, qui contiennent des adresses courriel avec le nom de domaine « cisco.com ».",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00190,2021,9,Provide all records for Cory Miles that references the Cisco Systems proprietary technologies Dynamic Multipoint Virtual Private Network and GETVPN in order to in order to issue a procurement requesting Cisco technology.,"Fournir tous les documents de Cory Miles mentionnant les technologies de Cisco, le réseau privé virtuel multipoint dynamique et le RPV par Transport chiffré de groupe dans le but de réaliser un projet d’achat nécessitant la technologie de Cisco.",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00190,2021,11,Provide all records for Cory Miles that references the Cisco Systems proprietary technologies Dynamic Multipoint Virtual Private Network and GETVPN in order to in order to issue a procurement requesting Cisco technology.,"Fournir tous les documents de Cory Miles mentionnant les technologies de Cisco, le réseau privé virtuel multipoint dynamique et le RPV par Transport chiffré de groupe dans le but de réaliser un projet d’achat nécessitant la technologie de Cisco.",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00193,2021,9,"Provide all Sole Source Limited Tender Certifications and/or Technical Justifications for any Cisco Systems branded equipment procurements authorized by Director General John Dullaert from April 1, 2021 to June 30, 2021 within NSS.","Fournir toutes les certifications d’appel d’offres limité à un fournisseur unique et les justifications techniques concernant tous les achats d’équipements des systèmes Cisco autorisés par le directeur général, John Dullaert, du 1er avril 2021 au 30 juin 2021 au sein des SRS.",DP (Disclosed in part / Communication partielle),28,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00193,2021,11,"Provide all Sole Source Limited Tender Certifications and/or Technical Justifications for any Cisco Systems branded equipment procurements authorized by Director General John Dullaert from April 1, 2021 to June 30, 2021 within NSS.","Fournir toutes les certifications d’appel d’offres limité à un fournisseur unique et les justifications techniques concernant tous les achats d’équipements des systèmes Cisco autorisés par le directeur général, John Dullaert, du 1er avril 2021 au 30 juin 2021 au sein des SRS.",DP (Disclosed in part / Communication partielle),28,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00195,2021,9,"Provide all records for Jason Enright between April 1, 2021 and August 13, 2021 that references the Cisco Systems proprietary technologies Dynamic Multipoint Virtual Private Network (DMVPN) or GETVPN (Group Encrypted Transport VPN).","Fournir tous les documents de Jason Enright du 1er avril 2021 au 13 août 2021 mentionnant les technologies de Cisco, le réseau privé virtuel multipoint dynamique et le RPV par Transport chiffré de groupe.",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00195,2021,11,"Provide all records for Jason Enright between April 1, 2021 and August 13, 2021 that references the Cisco Systems proprietary technologies Dynamic Multipoint Virtual Private Network (DMVPN) or GETVPN (Group Encrypted Transport VPN).","Fournir tous les documents de Jason Enright du 1er avril 2021 au 13 août 2021 mentionnant les technologies de Cisco, le réseau privé virtuel multipoint dynamique et le RPV par Transport chiffré de groupe.",NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00196,2021,9,"Provide all records for the Cisco related purchasing decisions of the SSC Network Infrastructure Requirement Review Committee within the NSS Branch between July 5, 2021 and July 11, 2021.",Fournir tous les documents concernant les décisions d’achat liées à Cisco du Comité d’examen des besoins en infrastructure de réseau de SPC au sein de la Direction générale des SRS du 5 juillet 2021 au 11 juillet 2021.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00196,2021,11,"Provide all records for the Cisco related purchasing decisions of the SSC Network Infrastructure Requirement Review Committee within the NSS Branch between July 5, 2021 and July 11, 2021.",Fournir tous les documents concernant les décisions d’achat liées à Cisco du Comité d’examen des besoins en infrastructure de réseau de SPC au sein de la Direction générale des SRS du 5 juillet 2021 au 11 juillet 2021.,NE (No records exist / Aucun document n’existe),0,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00198,2021,9,"Provide all records within SSC's Procure2Pay system from Aug 16-22, 2021 that refer to Cisco - maintenance, technology, bill of materials, SKUs, part/product numbers, quatities - also include business request numbers, project names/numbers.","Fournir tous les dossiers provenant du système Approvisionnement au paiement en ligne de SPC entre le 16 et le 22 août 2021 qui mentionnent « Cisco », y compris les documents liés à l’entretien et à la technologie, les bordereaux matières, les unités de gestion des stocks, les numéros de pièce ou de produit, les quantités, les numéros de demande opérationnelle et les numéros ou noms de projet.",DA (All disclosed / Communication totale),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00198,2021,12,"Provide all records within SSC's Procure2Pay system from Aug 16-22, 2021 that refer to Cisco - maintenance, technology, bill of materials, SKUs, part/product numbers, quatities - also include business request numbers, project names/numbers.","Fournir tous les dossiers provenant du système Approvisionnement au paiement en ligne de SPC entre le 16 et le 22 août 2021 qui mentionnent « Cisco », y compris les documents liés à l’entretien et à la technologie, les bordereaux matières, les unités de gestion des stocks, les numéros de pièce ou de produit, les quantités, les numéros de demande opérationnelle et les numéros ou noms de projet.",DA (All disclosed / Communication totale),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00199,2021,9,"Provide all records within SSC's Procure2Pay system between Sept 4, 2021 and Sept 12, 2021 that contain a reference to Cisco.",Fournir toutes les dossiers provenant du système Approvisionnement au paiement en ligne de SPC entre le 4 et le 12 septembre 2021 qui mentionnent « Cisco ».,DP (Disclosed in part / Communication partielle),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00199,2021,12,"Provide all records within SSC's Procure2Pay system between Sept 4, 2021 and Sept 12, 2021 that contain a reference to Cisco.",Fournir toutes les dossiers provenant du système Approvisionnement au paiement en ligne de SPC entre le 4 et le 12 septembre 2021 qui mentionnent « Cisco ».,DP (Disclosed in part / Communication partielle),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00203,2021,9,"Average number of years of pensionable service of all of the Organization's employees -- for each of the years dates of August 20, 2019 to August 1, 2020 that contain emails addresses with the domain name cisco.com.",Nombre moyen d’années de service ouvrant droit à pension de tous les employés de l’organisation – pour chaque date dans ces années (période allant du 20 août 2019 au 1er août 2020) liée à des adresses courriels avec le nom de domaine cisco.com.,DA (All disclosed / Communication totale),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00203,2021,10,"Average number of years of pensionable service of all of the Organization's employees -- for each of the years dates of August 20, 2019 to August 1, 2020 that contain emails addresses with the domain name cisco.com.",Nombre moyen d’années de service ouvrant droit à pension de tous les employés de l’organisation – pour chaque date dans ces années (période allant du 20 août 2019 au 1er août 2020) liée à des adresses courriels avec le nom de domaine cisco.com.,DA (All disclosed / Communication totale),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00204,2021,9,Average number of years of pensionable service for the Organization's visible minority employees --for each of the years 1970 to 2020.,"Nombre moyen d’années de service ouvrant droit à pension pour les employés de l’organisation issus des minorités visibles – pour chaque année, de 1970 à 2020.",DA (All disclosed / Communication totale),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
ssc-spc,A-2021-00204,2021,10,Average number of years of pensionable service for the Organization's visible minority employees --for each of the years 1970 to 2020.,"Nombre moyen d’années de service ouvrant droit à pension pour les employés de l’organisation issus des minorités visibles – pour chaque année, de 1970 à 2020.",DA (All disclosed / Communication totale),1,NA,NA,53,Shared Services Canada | Services partagés Canada,NA
