owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title
hc-sc,A-2020-000536,2021,5,Adverse Drug Reaction (ADR) for INFLUENZA VACCINE. Report number: 736893.,Déclaration d'effet indésirable (DEI) pour « INFLUENZA VACCINE ». Numéro d'identification : 736893.,DP (Disclosed in part / Communication partielle),5,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-000688,2020,10,All briefing notes and memos provided to Health Minister Patty Hajdu discussing the development of the COVID-19 vaccine from May 1st 2020 to August 10th 2020. Include all references to “Cansino Biologics” and “Dr. Xuefeng Yu”.,Toutes les notes d’information et les notes de service fournies à la ministre de la Santé Patty Hajdu discutant de la mise au point du vaccin contre la COVID-19 pour la période allant du 1er mai au 10 août 2020. Inclure toutes les références à « Produits biologiques Cansino » et « Dr Xuefeng Yu ».,DP (Disclosed in part / Communication partielle),95,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-000688,2020,10,All briefing notes and memos provided to Health Minister Patty Hajdu discussing the development of the COVID-19 vaccine from May 1st 2020 to August 10th 2020. Include all references to “Cansino Biologics” and “Dr. Xuefeng Yu”.,Toutes les notes d’information et les notes de service fournies à la ministre de la Santé Patty Hajdu discutant de la mise au point du vaccin contre la COVID-19 pour la période allant du 1er mai au 10 août 2020. Inclure toutes les références à « Produits biologiques Cansino » et « Dr Xuefeng Yu ».,DP (Disclosed in part / Communication partielle),13,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-000893,2020,10,Adverse Reaction Report (AER) for INFLUENZA VACCINE TRIVALENT. Report number: 000909986.,Déclaration d'effets indésirables (DEI) pour « INFLUENZA VACCINE TRIVALENT ». Numéro d'identification : 000909986.,DP (Disclosed in part / Communication partielle),1,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-000893,2020,10,Adverse Reaction Report (AER) for INFLUENZA VACCINE TRIVALENT. Report number: 000909986.,Déclaration d'effets indésirables (DEI) pour « INFLUENZA VACCINE TRIVALENT ». Numéro d'identification : 000909986.,DP (Disclosed in part / Communication partielle),5,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-001246,2021,8,"All information used by health Canada during the approval process of Covid 19 test kit: 312730, Roche Molecular Systems, Inc (United States) Cobas SARS-CoV-2 Test. Device identifier number: 09175431190.","Tous les renseignements utilisés par Santé Canada pendant le processus d’approbation de la trousse de dépistage de la Covid 19 : 312730, Roche Molecular Systems, Inc (États-Unis) « Cobas SARS-CoV-2 Test ». Numéro d’identificateur d’appareil : 09175431190.",DP (Disclosed in part / Communication partielle),294,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-001246,2021,8,"All information used by Health Canada during the approval process of Covid 19 test kit: 312730, Roche Molecular Systems, Inc (United States) Cobas SARS-CoV-2 Test. Device identifier number: 09175431190.","Tous les renseignements utilisés par Santé Canada pendant le processus d’approbation de la trousse de dépistage de la Covid 19 : 312730, Roche Molecular Systems, Inc (États-Unis) « Cobas SARS-CoV-2 Test ». Numéro d’identificateur d’appareil : 09175431190.",DP (Disclosed in part / Communication partielle),294,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-001663,2021,7,"Adverse Reaction Reports (AERs). Report numbers: E2B_02487053, E2B_00963012, E2B_03010075, E2B_03018270, E2B_00379283, E2B_02895814, E2B_03146265, E2B_02946105, E2B_01921167, E2B_00026099, E2B_03074645, E2B_02949926, E2B_01693832, E2B_01429317, E2B_03224675.","Déclarations d'effets indésirables (DEIs). Numéros d'identification : E2B_02487053, E2B_00963012, E2B_03010075, E2B_03018270, E2B_00379283, E2B_02895814, E2B_03146265, E2B_02946105, E2B_01921167, E2B_00026099, E2B_03074645, E2B_02949926, E2B_01693832, E2B_01429317, E2B_03224675.",DP (Disclosed in part / Communication partielle),702,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2020-001663,2021,12,"Adverse Drug Reactions (ADRs). Report numbers: E2B_02487053, E2B_00963012, E2B_03010075, E2B_03018270, E2B_00379283, E2B_02895814, E2B_03146265, E2B_02946105, E2B_01921167, E2B_00026099, E2B_03074645, E2B_02949926, E2B_01693832, E2B_01429317, E2B_03224675.","Déclarations d'effets indésirables (DEIs). Numéros d'identification : E2B_02487053, E2B_00963012, E2B_03010075, E2B_03018270, E2B_00379283, E2B_02895814, E2B_03146265, E2B_02946105, E2B_01921167, E2B_00026099, E2B_03074645, E2B_02949926, E2B_01693832, E2B_01429317, E2B_03224675.",DP (Disclosed in part / Communication partielle),752,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2021-000595,2021,7,"Documents that address Health Canada protocols for interception or seizure of peyote / mescaline, including, but not limited to, agency protocols for: training related to the seizure of peyote / mescaline, search, notification, testing, storage, destruction, return or forfeiture. Timeline: July 1 2018 to July 15 2021.","Documents traitant des protocoles de Santé Canada pour l'interception ou la saisie du peyotl / de la mescaline, y compris sans s'y limiter, les protocoles de l'agence pour : la formation concernant la saisie du peyotl / de la mescaline, la recherche, la notification, l'essai, le stockage, la destruction, le retour et la confiscation. Période visée : du 1er juillet 2018 au 15 juillet 2021.",NE (No records exist / Aucun document n’existe),0,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2021-000595,2021,12,"Documents that address Health Canada protocols for interception or seizure of peyote / mescaline, including, but not limited to, agency protocols for: training related to the seizure of peyote / mescaline, search, notification, testing, storage, destruction, return or forfeiture. Timeline: July 1 2018 to July 15 2021.","Documents traitant des protocoles de Santé Canada pour l’interception ou la saisie du peyotl ou de la mescaline, y compris, sans s’y limiter, les protocoles de l’organisme pour la formation liée à la saisie du peyotl ou de la mescaline, à la perquisition, à la notification, aux essais, à l’entreposage, à la destruction, au retour ou à la confiscation. Échéancier : du 1er juillet 2018 au 15 juillet 2021.",DP (Disclosed in part / Communication partielle),299,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2021-001335,2022,1,"Contract issued or awarded from Health Canada to Express Scripts Canada, CO, between the dates January 1, 2018 and December 31, 2020. Namely the ""Health Information and Claims Processing Services (HICPS)"" Contract, Express Scripts Canada, CO. located at 5770 Hurontario Street, 10th Floor, Mississauga, Ontario, L5R 3GS.","Contrat émis ou attribué par Santé Canada à Express Scripts Canada, CO, entre les dates du 1er janvier 2018 et du 31 décembre 2020. Il s'agit du contrat « Services des renseignements et de traitement des demandes de paiement pour les services de santé (SRTDPSS) », Express Scripts Canada, CO. situé au 5770, rue Hurontario, 10e étage, Mississauga, Ontario, L5R 3GS.",DP (Disclosed in part / Communication partielle),333,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2021-001335,2022,1,"Contract issued or awarded from Health Canada to Express Scripts Canada, CO, between the dates January 1, 2018 and December 31, 2020. Namely the ""Health Information and Claims Processing Services (HICPS)"" Contract, Express Scripts Canada, CO. located at 5770 Hurontario Street, 10th Floor, Mississauga, Ontario, L5R 3G5.","Contrat émis ou attribué par Santé Canada à Express Scripts Canada, CO, entre les dates du 1er janvier 2018 et du 31 décembre 2020. Il s'agit du contrat « Services des renseignements et de traitement des demandes de paiement pour les services de santé (SRTDPSS) », Express Scripts Canada, CO. situé au 5770, rue Hurontario, 10e étage, Mississauga, Ontario, L5R 3GS.",DP (Disclosed in part / Communication partielle),333,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2021-001367,2022,2,"As of November 12, 2021. The count of employees that are fully vaccinated, that are partially vaccinated, and that have requested accommodation under the government of Canadas Vaccine Policy for federal employees.","Au 12 novembre 2021. Le nombre d'employés qui sont entièrement vaccinés, qui sont partiellement vaccinés, et qui ont demandé des mesures d'accommodement en vertu de la politique sur la vaccination des fonctionnaires fédéraux du gouvernement du Canada.",DA (All disclosed / Communication totale),1,NA,NA,107,Health Canada | Santé Canada
hc-sc,A-2021-001367,2022,2,"As of November 12, 2021. The count of employees that are fully vaccinated, that are partially vaccinated, and that have requested accommodation under the Government of Canada's Vaccine Policy for federal employees.","Au 12 novembre 2021. Le nombre d'employés qui sont entièrement vaccinés, qui sont partiellement vaccinés, et qui ont demandé des mesures d'accommodement en vertu de la politique sur la vaccination des fonctionnaires fédéraux du gouvernement du Canada.",DA (All disclosed / Communication totale),1,NA,NA,107,Health Canada | Santé Canada
iaac-aeic,A-2020-00008,2020,7,"Paper or electronic documents concerning all environmental impact assessments in the municipality of Ste-Marthe-sur-le-Lac, surrounding the construction and/or the reconstruction of the dike in 2019-2020. Paper or electronic documents leading to the decision or non-decision to conduct an environmental impact assessment in the municipality of Sainte-Marthe-sur-le-Lac, related to the construction and/or the reconstruction of the dike in 2019-2020. Any e-mail exchanges related to the construction and/or the reconstruction of the dike in 2019-2020 between federal officials of your agency and the municipality, and/or between federal officials of your agency, concerning the decision or non-decision to conduct an environmental impact assessment in the municipality of Sainte-Marthe-sur-le-Lac.","Les documents en format papier ou électronique concernant toutes les évaluations d’impact environnemental réalisées dans la municipalité de Sainte-Marthe-sur-le-Lac entourant la construction et (ou) la reconstruction de la digue en 2019-2020. Les documents en format papier ou électronique qui ont mené à la décision ou à la non-décision de procéder à une évaluation d’impact environnemental dans la municipalité de Sainte-Marthe-sur-le-Lac en ce qui concerne la construction et (ou) la reconstruction de la digue en 2019-2020. Tous les échanges de courriels qui concerne la construction et (ou) la reconstruction de la digue en 2019-2020, entre les fonctionnaires fédéraux de votre organisme et la municipalité, et (ou) entre les fonctionnaires fédéraux de votre agence, concernant la décision ou la non-décision de procéder à une évaluation d’impact environnemental dans la municipalité de Sainte-Marthe-sur-le-Lac.",NE (No records exist / Aucun document n’existe),0,NA,NA,37,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada
